     690   0.61585593    526.31579   0.17738971         0.95   -6.7592734   -5.8373371 
     700   0.61802155    526.31579   0.19822487         0.95    -6.756951   -5.8317727 
     710   0.61462501    526.31579    0.2545463         0.95   -6.7461285   -5.8260349 
     720   0.62074987    526.31579   0.25025345         0.95   -6.7499102   -5.8206476 
     730   0.63262056    526.31579   0.20408241         0.95   -6.7621707   -5.8151377 
     740   0.63953708    526.31579   0.18365517         0.95   -6.7674033   -5.8100163 
     750   0.63478817    526.31579   0.23615114         0.95    -6.754946   -5.8046681 
     760   0.62999165    526.31579   0.29655452         0.95   -6.7428598   -5.7997623 
     770   0.63201436    526.31579   0.32354143         0.95   -6.7407078   -5.7945823 
     780   0.63277639    526.31579   0.35557075         0.95   -6.7361626   -5.7888964 
     790   0.64092881    526.31579   0.33531637         0.95    -6.743367   -5.7838965 
     800   0.65791475    526.31579   0.25943728         0.95   -6.7632436   -5.7783452 
     810   0.66222952    526.31579     0.258694         0.95   -6.7628151   -5.7714575 
     820   0.65419865    526.31579   0.33176736         0.95   -6.7449683    -5.765633 
     830   0.65003368    526.31579   0.38622178         0.95   -6.7327963   -5.7596959 
     840   0.65135555    526.31579   0.40726375         0.95   -6.7290714   -5.7539922 
     850     0.651186    526.31579   0.43226089         0.95   -6.7241729   -5.7493475 
     860    0.6484081    526.31579   0.47224315         0.95    -6.713959   -5.7432921 
     870    0.6546335    526.31579   0.46006176         0.95   -6.7167061   -5.7367198 
     880   0.66461033    526.31579   0.42186641         0.95   -6.7266771   -5.7317555 
     890   0.66931288    526.31579   0.41930777         0.95   -6.7280611   -5.7260998 
     900   0.66325147    526.31579   0.48917826         0.95   -6.7123799   -5.7194924 
     910   0.65069293    526.31579   0.59788705         0.95   -6.6882228   -5.7141354 
     920   0.64738372    526.31579   0.64577626         0.95   -6.6784786   -5.7093452 
     930   0.65613859    526.31579   0.61545837         0.95   -6.6851948   -5.7029553 
     940   0.66749678    526.31579    0.5622283         0.95    -6.696642   -5.6973993 
     950   0.67312329    526.31579   0.54654171         0.95   -6.6984466    -5.690781 
     960   0.67104926    526.31579   0.58322396         0.95   -6.6889957    -5.684435 
     970   0.66800103    526.31579   0.63498282         0.95   -6.6787645   -5.6787669 
     980   0.67115488    526.31579   0.65883534         0.95   -6.6777355   -5.6730167 
     990   0.67756548    526.31579   0.66162947         0.95   -6.6808222   -5.6665067 
    1000   0.69513521    526.31579   0.59651611         0.95   -6.7009171   -5.6602997 
    1010   0.70534261    526.31579   0.57234382         0.95   -6.7093317   -5.6534338 
    1020   0.71181889    526.31579   0.56475263         0.95   -6.7135073   -5.6479145 
    1030   0.71425661    526.31579   0.57144593         0.95   -6.7113184   -5.6420762 
    1040   0.71323408    526.31579   0.58909255         0.95   -6.7030142   -5.6353028 
    1050   0.71676454    526.31579   0.57898294         0.95   -6.7018876   -5.6288911 
    1060   0.71458062    526.31579   0.61016287         0.95   -6.6912451   -5.6215179 
    1070   0.70736234    526.31579   0.67347658         0.95   -6.6748363   -5.6159148 
    1080   0.71603407    526.31579   0.65561972         0.95   -6.6817045   -5.6098015 
    1090   0.72729514    526.31579   0.63130129         0.95   -6.6932309   -5.6044701 
    1100   0.72734733    526.31579   0.68246242         0.95   -6.6877008   -5.5988618 
    1110   0.71784191    526.31579   0.79176036         0.95   -6.6672553   -5.5926459 
    1120   0.70974543    526.31579   0.88219994         0.95    -6.649414   -5.5869251 
    1130   0.70387721    526.31579   0.94292354         0.95   -6.6344542     -5.58075 
    1140   0.71125098    526.31579   0.91362633         0.95   -6.6394825   -5.5747398 
    1150   0.73239524    526.31579   0.80188253         0.95   -6.6652073   -5.5688117 
    1160   0.74757007    526.31579   0.73450628         0.95   -6.6817638   -5.5626514 
    1170   0.74468863    526.31579   0.78716857         0.95     -6.67179   -5.5569912 
    1180   0.73276108    526.31579   0.91317082         0.95   -6.6463123    -5.549369 
    1190   0.71344561    526.31579    1.0874585         0.95   -6.6101447   -5.5421166 
    1200   0.69252174    526.31579    1.2515741         0.95   -6.5737887   -5.5370836 
    1210   0.70140368    526.31579    1.2182069         0.95   -6.5812647   -5.5312634 
    1220   0.72948833    526.31579       1.0516         0.95   -6.6169983   -5.5249543 
    1230   0.75221053    526.31579   0.90990958         0.95   -6.6445415   -5.5184824 
    1240   0.77369802    526.31579   0.79154845         0.95   -6.6697454   -5.5115194 
    1250    0.7744124    526.31579   0.81483869         0.95   -6.6642741   -5.5049788 
    1260   0.75769964    526.31579   0.95391202         0.95   -6.6331913    -5.498915 
    1270   0.75570641    526.31579    1.0174739         0.95   -6.6239819   -5.4926894 
    1280   0.75817341    526.31579    1.0592008         0.95   -6.6218078   -5.4868222 
    1290   0.75083606    526.31579    1.1610845         0.95   -6.6043788   -5.4803772 
    1300   0.73891874    526.31579     1.279942         0.95   -6.5806007   -5.4744394 
    1310   0.74054743    526.31579    1.3023399         0.95   -6.5771648   -5.4685653 
    1320    0.7597038    526.31579    1.2104302         0.95   -6.6001174   -5.4628408 
    1330   0.77789957    526.31579    1.1244267         0.95   -6.6206361   -5.4561204 
    1340   0.79076776    526.31579    1.0723586         0.95   -6.6331997   -5.4494204 
    1350   0.80260515    526.31579    1.0258466         0.95   -6.6448811   -5.4433812 
    1360   0.80674685    526.31579    1.0312245         0.95   -6.6434199   -5.4357199 
    1370   0.79087188    526.31579    1.1645249         0.95   -6.6132035   -5.4292683 
    1380    0.7602026    526.31579    1.3995368         0.95   -6.5613427   -5.4233194 
    1390   0.73616707    526.31579     1.601643         0.95   -6.5184887   -5.4164466 
    1400   0.72992051    526.31579    1.6841688         0.95   -6.5022305   -5.4095395 
    1410   0.74920096    526.31579    1.5960213         0.95   -6.5250119    -5.403458 
    1420   0.77230421    526.31579    1.4695692         0.95   -6.5537873   -5.3976479 
    1430   0.77930885    526.31579    1.4336832         0.95    -6.557882   -5.3912566 
    1440   0.77792907    526.31579    1.4500364         0.95   -6.5501692   -5.3856094 
    1450   0.77987228    526.31579    1.4547035         0.95   -6.5466428    -5.379174 
    1460    0.7859054    526.31579    1.4403128         0.95    -6.549039   -5.3725386 
    1470   0.79989573    526.31579    1.3882302         0.95   -6.5634104   -5.3659665 
    1480    0.8015918    526.31579    1.4167957         0.95   -6.5588039    -5.358821 
    1490   0.79510195    526.31579    1.4976922         0.95   -6.5431238   -5.3528562 
    1500   0.80222101    526.31579    1.5027539         0.95   -6.5471062   -5.3461813 
    1510   0.80492542    526.31579    1.5224675         0.95   -6.5457864    -5.340813 
    1520   0.80242169    526.31579    1.5709138         0.95   -6.5344455   -5.3332203 
    1530   0.80183923    526.31579    1.6002189         0.95   -6.5264072   -5.3260539 
    1540   0.80691024    526.31579    1.5779319         0.95   -6.5273699   -5.3194252 
    1550   0.83256907    526.31579    1.4233459         0.95   -6.5577564   -5.3114005 
    1560   0.85850936    526.31579    1.2689993         0.95    -6.589091   -5.3039025 
    1570   0.86342747    526.31579    1.2636316         0.95   -6.5906052   -5.2980543 
    1580   0.84449333    526.31579     1.435073         0.95   -6.5553202   -5.2911137 
    1590   0.81380449    526.31579    1.6834839         0.95   -6.5039634   -5.2856981 
    1600   0.80570245    526.31579    1.7932137         0.95   -6.4842017   -5.2780651 
    1610   0.81188964    526.31579    1.7966186         0.95   -6.4870807   -5.2716819 
    1620   0.81980216    526.31579    1.7786291         0.95   -6.4933219   -5.2660781 
    1630    0.8323026    526.31579    1.7373532         0.95   -6.5062189   -5.2602619 
    1640   0.83486393    526.31579    1.7550155         0.95   -6.5037476   -5.2539563 
    1650   0.84914879    526.31579    1.7041542         0.95   -6.5199489   -5.2487732 
    1660   0.87122342    526.31579    1.6100484         0.95   -6.5459145   -5.2416931 
    1670    0.8718222    526.31579    1.6370366         0.95   -6.5400415   -5.2349237 
    1680   0.85698259    526.31579    1.7479173         0.95   -6.5116047   -5.2287018 
    1690    0.8555943    526.31579    1.7774487         0.95   -6.5022061   -5.2213814 
    1700   0.86678303    526.31579    1.7328362         0.95   -6.5120123   -5.2144381 
    1710   0.87714547    526.31579    1.7046251         0.95    -6.520865   -5.2077783 
    1720   0.86805185    526.31579    1.7998812         0.95   -6.5009493   -5.2014757 
    1730   0.85265792    526.31579    1.9266866         0.95   -6.4715519    -5.195123 
    1740   0.86671378    526.31579    1.8712807         0.95   -6.4857239   -5.1882534 
    1750   0.88377601    526.31579    1.7931504         0.95   -6.5046397    -5.181627 
    1760   0.87405905    526.31579    1.8786541         0.95   -6.4847575   -5.1762911 
    1770   0.85305119    526.31579    2.0369899         0.95   -6.4478914   -5.1708738 
    1780   0.85087235    526.31579    2.0855429         0.95   -6.4384408   -5.1646849 
    1790   0.85883399    526.31579    2.0740394         0.95   -6.4448245     -5.15915 
    1800   0.86130677    526.31579    2.1016375         0.95   -6.4416615   -5.1522853 
    1810   0.86492186    526.31579     2.125379         0.95   -6.4404156   -5.1456276 
    1820   0.86519984    526.31579    2.1642718         0.95   -6.4345047   -5.1393006 
    1830   0.86875954    526.31579    2.1778367         0.95   -6.4338176   -5.1332845 
    1840   0.87938539    526.31579    2.1365839         0.95   -6.4429071   -5.1264672 
    1850   0.90373881    526.31579    2.0017542         0.95   -6.4734618   -5.1205648 
    1860   0.91380621    526.31579    1.9502767         0.95   -6.4821347   -5.1141668 
    1870   0.89120167    526.31579    2.0947449         0.95   -6.4420917   -5.1079628 
    1880   0.87913587    526.31579    2.1880609         0.95   -6.4178962   -5.1018298 
    1890   0.89001618    526.31579    2.1495179         0.95   -6.4272346   -5.0948804 
    1900    0.9114303    526.31579    2.0529907         0.95   -6.4526345   -5.0882233 
    1910   0.92857778    526.31579    1.9945693         0.95   -6.4717886   -5.0817077 
    1920   0.92492391    526.31579    2.0621851         0.95   -6.4596479   -5.0750369 
    1930   0.91307617    526.31579    2.1692017         0.95   -6.4357245   -5.0688494 
    1940   0.91085812    526.31579    2.2057208         0.95   -6.4280441   -5.0644895 
    1950   0.92101137    526.31579    2.1663932         0.95   -6.4371031   -5.0583491 
    1960   0.94215563    526.31579    2.0709964         0.95   -6.4613264   -5.0509194 
    1970   0.95273263    526.31579    2.0527618         0.95   -6.4693483   -5.0431075 
    1980   0.93746984    526.31579    2.1923068         0.95   -6.4418303   -5.0384379 
    1990    0.9188902    526.31579    2.3621018         0.95    -6.407868   -5.0322894 
    2000   0.89801889    526.31579    2.5289125         0.95   -6.3709807   -5.0266464 
    2010   0.89647079    526.31579    2.5569309         0.95   -6.3626768     -5.02066 
    2020   0.91452412    526.31579    2.4581606         0.95   -6.3833165   -5.0142739 
    2030   0.90307204    526.31579    2.5289529         0.95   -6.3594251   -5.0075262 
    2040   0.89618713    526.31579    2.5832554         0.95   -6.3440437   -5.0024516 
    2050   0.91070478    526.31579    2.5206604         0.95   -6.3596393   -4.9963143 
    2060   0.94105724    526.31579    2.3626904         0.95   -6.3997772   -4.9910145 
    2070   0.98034828    526.31579    2.1655874         0.95   -6.4518286   -4.9842472 
    2080   0.98004284    526.31579    2.2114019         0.95   -6.4447045   -4.9775803 
    2090   0.95597426    526.31579    2.3960264         0.95   -6.4020176   -4.9709241 
    2100   0.96166147    526.31579    2.3942302         0.95   -6.4045312    -4.964924 
    2110   0.96761501    526.31579    2.3798212         0.95   -6.4082072   -4.9596875 
    2120   0.95253682    526.31579    2.5007807         0.95   -6.3810105   -4.9550629 
    2130   0.93308747    526.31579     2.663156         0.95   -6.3462983   -4.9494664 
    2140   0.93120867    526.31579    2.7182918         0.95   -6.3380305   -4.9440111 
    2150   0.93142938    526.31579    2.7387442         0.95   -6.3327068    -4.938357 
    2160   0.93620777    526.31579    2.7159647         0.95    -6.333823     -4.93232 
    2170   0.94932992    526.31579    2.6391349         0.95   -6.3479133   -4.9267664 
    2180   0.96013775    526.31579    2.5834683         0.95   -6.3577491   -4.9204229 
    2190   0.98545796    526.31579    2.4692105         0.95   -6.3913147   -4.9160841 
    2200   0.97715751    526.31579    2.5774482         0.95   -6.3728744   -4.9100696 
    2210   0.93396315    526.31579    2.8959156         0.95   -6.3029952   -4.9048524 
    2220    0.9106744    526.31579    3.0785468         0.95   -6.2633186   -4.9000391 
    2230   0.93498612    526.31579    2.9559589         0.95   -6.2943657   -4.8946915 
    2240   0.96406546    526.31579    2.7934178         0.95   -6.3324076   -4.8892016 
    2250   0.97154439    526.31579     2.762629         0.95   -6.3383659    -4.883964 
    2260   0.97182573    526.31579    2.7868148         0.95   -6.3341295   -4.8793064 
    2270   0.97031603    526.31579    2.8291575         0.95   -6.3264733   -4.8739101 
    2280   0.96494813    526.31579    2.8922951         0.95   -6.3127525   -4.8682252 
    2290   0.95496779    526.31579    2.9687819         0.95    -6.292391   -4.8628042 
    2300   0.97206494    526.31579    2.8770284         0.95   -6.3128307   -4.8576495 
    2310   0.99465531    526.31579    2.7490493         0.95   -6.3412219   -4.8522229 
    2320   0.99131466    526.31579    2.7784689         0.95   -6.3316612   -4.8476631 
    2330   0.98536734    526.31579    2.8403623         0.95   -6.3169595   -4.8418646 
    2340    1.0034353    526.31579    2.7698491         0.95   -6.3390592   -4.8369166 
    2350    1.0252605    526.31579    2.6865603         0.95   -6.3663856   -4.8315707 
    2360    1.0175232    526.31579    2.7846939         0.95   -6.3495249   -4.8262927 
    2370   0.98644479    526.31579    3.0070057         0.95   -6.2980023   -4.8212944 
    2380   0.98785509    526.31579    3.0156715         0.95   -6.2948491   -4.8160301 
    2390    1.0067432    526.31579    2.9022772         0.95   -6.3186058   -4.8115112 
    2400    1.0014907    526.31579    2.9379653         0.95   -6.3063436    -4.807112 
    2410   0.98087376    526.31579    3.0954198         0.95   -6.2700576   -4.8016895 
    2420   0.95896267    526.31579    3.2797498         0.95   -6.2315585   -4.7959914 
    2430   0.94361277    526.31579    3.4112629         0.95   -6.2035114   -4.7909231 
    2440   0.97394444    526.31579     3.252771         0.95   -6.2446997   -4.7867049 
    2450    1.0154986    526.31579    3.0073703         0.95    -6.302409   -4.7822076 
    2460    1.0401687    526.31579    2.8654893         0.95   -6.3343427   -4.7772101 
    2470    1.0421028    526.31579    2.8788532         0.95   -6.3315465   -4.7715186 
    2480    1.0292114    526.31579     2.989774         0.95   -6.3078352   -4.7671057 
    2490    1.0286856    526.31579    3.0269804         0.95   -6.3022647   -4.7623224 
    2500     1.031231    526.31579    3.0232989         0.95   -6.3021776   -4.7584248 
    2510    1.0344127    526.31579     3.005535         0.95   -6.3022057   -4.7536899 
    2520    1.0149256    526.31579    3.1145903         0.95   -6.2691036   -4.7497599 
    2530    1.0052693    526.31579    3.1792129         0.95   -6.2497525   -4.7448644 
    2540    1.0147969    526.31579    3.1446141         0.95   -6.2602831   -4.7411322 
    2550    1.0134881    526.31579    3.1889138         0.95   -6.2541859   -4.7369942 
    2560   0.99234238    526.31579    3.3511774         0.95   -6.2184685    -4.732932 
    2570   0.99749425    526.31579    3.3564422         0.95   -6.2219395   -4.7286906 
    2580    1.0018879    526.31579    3.3467785         0.95   -6.2254793   -4.7256532 
    2590       1.0057    526.31579    3.3455378         0.95   -6.2275497   -4.7220168 
    2600    1.0022925    526.31579     3.397087         0.95   -6.2179349    -4.717503 
    2610   0.99720824    526.31579     3.451472         0.95   -6.2065587    -4.713738 
    2620    1.0165253    526.31579    3.3497929         0.95   -6.2304382   -4.7086999 
    2630    1.0469217    526.31579    3.1725751         0.95   -6.2729139   -4.7056722 
    2640    1.0477385    526.31579    3.1666365         0.95   -6.2705516   -4.7020871 
    2650    1.0413709    526.31579    3.2050173         0.95   -6.2568027   -4.6978705 
    2660    1.0471869    526.31579    3.1767393         0.95   -6.2611953   -4.6935565 
    2670    1.0597702    526.31579     3.114808         0.95   -6.2765314   -4.6900554 
    2680     1.063071    526.31579    3.1136268         0.95   -6.2776147   -4.6861973 
    2690    1.0614277    526.31579    3.1528048         0.95    -6.271798   -4.6828407 
    2700    1.0569306    526.31579    3.2210868         0.95   -6.2628627   -4.6806375 
    2710    1.0398358    526.31579    3.3705076         0.95   -6.2336189   -4.6769847 
    2720     1.013773    526.31579    3.5641716         0.95   -6.1911112    -4.673493 
    2730    1.0082669    526.31579    3.6257706         0.95   -6.1796697   -4.6702941 
    2740    1.0289009    526.31579    3.5213116         0.95   -6.2071021   -4.6668375 
    2750    1.0556523    526.31579    3.3734956         0.95   -6.2437968   -4.6634852 
    2760    1.0663002    526.31579     3.321891         0.95    -6.256545   -4.6602936 
    2770    1.0592722    526.31579    3.3795726         0.95    -6.243357   -4.6576265 
    2780    1.0357943    526.31579    3.5299603         0.95   -6.2065176   -4.6559334 
    2790    1.0100477    526.31579    3.6833314         0.95    -6.164581   -4.6525397 
    2800    1.0111043    526.31579     3.668453         0.95   -6.1625715   -4.6489484 
    2810    1.0412599    526.31579    3.4837597         0.95   -6.2053071    -4.646541 
    2820    1.0668045    526.31579    3.3405732         0.95   -6.2406151   -4.6436088 
    2830    1.0610286    526.31579    3.3803174         0.95   -6.2295119   -4.6411521 
    2840    1.0673219    526.31579    3.3420976         0.95   -6.2363759    -4.638595 
    2850    1.0888199    526.31579    3.2118214         0.95   -6.2665908   -4.6366274 
    2860    1.0947098    526.31579    3.1945267         0.95   -6.2731699   -4.6343894 
    2870    1.0657704    526.31579    3.4050268         0.95    -6.228002   -4.6325437 
    2880    1.0414306    526.31579    3.5966919         0.95   -6.1895358   -4.6305141 
    2890    1.0435137    526.31579    3.6034257         0.95   -6.1901357   -4.6279957 
    2900     1.095041    526.31579    3.2896866         0.95   -6.2658273    -4.626551 
    2910    1.1291968    526.31579    3.0708339         0.95   -6.3142317   -4.6238241 
    2920    1.1145441    526.31579     3.153213         0.95   -6.2903974   -4.6219249 
    2930    1.0863559    526.31579    3.3387245         0.95   -6.2466128    -4.620338 
    2940    1.0478481    526.31579    3.5892997         0.95   -6.1872609   -4.6186322 
    2950    1.0184387    526.31579    3.7768749         0.95   -6.1419001   -4.6172974 
    2960    1.0232054    526.31579    3.7489698         0.95   -6.1477044   -4.6159659 
    2970    1.0679279    526.31579    3.4756108         0.95   -6.2134181   -4.6147301 
    2980    1.0954983    526.31579    3.2904181         0.95   -6.2533747   -4.6134137 
    2990     1.099829    526.31579    3.2394413         0.95   -6.2587529   -4.6123089 
    3000    1.1016258    526.31579    3.2162002         0.95   -6.2610785   -4.6119447 
    3010    1.0817732    526.31579    3.3420334         0.95   -6.2299871   -4.6105726 
    3020    1.0510543    526.31579     3.545871         0.95   -6.1825603   -4.6091319 
    3030    1.0480717    526.31579    3.5862919         0.95    -6.178038   -4.6090747 
    3040    1.0543628    526.31579    3.5727458         0.95   -6.1866128   -4.6082316 
    3050    1.0391006    526.31579    3.6922315         0.95   -6.1635951   -4.6080615 
    3060    1.0203896    526.31579    3.8372037         0.95   -6.1341435   -4.6066203 
    3070    1.0277706    526.31579    3.8249773         0.95   -6.1448784   -4.6063058 
    3080    1.0376224    526.31579    3.7882715         0.95    -6.158048   -4.6047273 
    3090    1.0496148    526.31579     3.721558         0.95   -6.1745989   -4.6033255 
    3100    1.0494523    526.31579    3.6954382         0.95   -6.1749086   -4.6038786 
    3110    1.0634755    526.31579    3.5733482         0.95   -6.1952519   -4.6032291 
    3120    1.1092305    526.31579    3.2663606         0.95   -6.2645763   -4.6040582 
    3130    1.1311694    526.31579    3.1095471         0.95   -6.2964809   -4.6031202 
    3140    1.1242948    526.31579    3.1369106         0.95   -6.2867363    -4.603667 
    3150    1.1151073    526.31579    3.1970376         0.95   -6.2731045   -4.6037888 
    3160    1.1009811    526.31579     3.286739         0.95   -6.2522417    -4.604073 
    3170    1.0882876    526.31579    3.3671841         0.95    -6.233523   -4.6043564 
    3180    1.0771496    526.31579    3.4333901         0.95   -6.2180426   -4.6055497 
    3190    1.0872333    526.31579    3.3851805         0.95   -6.2338565   -4.6062683 
    3200    1.0701062    526.31579    3.4941975         0.95   -6.2091839   -4.6072349 
    3210    1.0538737    526.31579    3.5951935         0.95   -6.1864885   -4.6088395 
    3220    1.0683552    526.31579    3.5219064         0.95   -6.2086815   -4.6093538 
    3230     1.069802    526.31579     3.524282         0.95    -6.211468   -4.6099744 
    3240     1.063917    526.31579    3.5797291         0.95   -6.2029709   -4.6102872 
    3250    1.0506195    526.31579    3.6791664         0.95   -6.1826319   -4.6098545 
    3260    1.0572012    526.31579    3.6461696         0.95   -6.1930241   -4.6103939 
    3270    1.0765936    526.31579    3.5146225         0.95   -6.2245392   -4.6128786 
    3280    1.0788731    526.31579    3.4721665         0.95   -6.2305743   -4.6155013 
    3290    1.0707018    526.31579    3.4973733         0.95   -6.2204665   -4.6176259 
    3300    1.0656546    526.31579    3.5197114         0.95   -6.2150969   -4.6198119 
    3310     1.052155    526.31579    3.5927452         0.95   -6.1963483   -4.6212723 
    3320    1.0498135    526.31579    3.5931938         0.95   -6.1935145   -4.6219437 
    3330    1.0676291    526.31579    3.4729623         0.95   -6.2223284   -4.6240877 
    3340    1.0738797    526.31579    3.4205682         0.95   -6.2331445   -4.6255467 
    3350    1.0801891    526.31579    3.3691691         0.95   -6.2437019   -4.6266589 
    3360    1.0821759    526.31579    3.3391911         0.95   -6.2479233    -4.627906 
    3370    1.0812103    526.31579    3.3224693         0.95   -6.2493576   -4.6307857 
    3380    1.0703352    526.31579    3.3673791         0.95   -6.2355182   -4.6332265 
    3390    1.0471029    526.31579    3.4911077         0.95   -6.2030483   -4.6355353 
    3400    1.0157632    526.31579    3.6513506         0.95   -6.1586654   -4.6380678 
    3410    1.0414138    526.31579    3.4865591         0.95   -6.1995091   -4.6405127 
    3420    1.0726095    526.31579    3.3001224         0.95    -6.249558   -4.6438616 
    3430    1.0656442    526.31579    3.3508123         0.95   -6.2420975   -4.6468281 
    3440    1.0530384    526.31579    3.4340209         0.95   -6.2261467   -4.6497483 
    3450    1.0537767    526.31579     3.411674         0.95   -6.2302941   -4.6527904 
    3460    1.0788268    526.31579    3.2271301         0.95   -6.2705269   -4.6555231 
    3470    1.0877062    526.31579    3.1330921         0.95   -6.2871331   -4.6588369 
    3480    1.0742462    526.31579    3.1912984         0.95   -6.2694055   -4.6612589 
    3490    1.0569149    526.31579    3.2908872         0.95   -6.2456218   -4.6634203 
    3500    1.0514523    526.31579    3.3186109         0.95   -6.2420129   -4.6679888 
    3510    1.0548496    526.31579    3.2792525         0.95   -6.2516506   -4.6725408 
    3520    1.0577678    526.31579     3.232165         0.95   -6.2594579   -4.6759794 
